pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,5/21/2023,95.8,-1.06,6.97,"Verlander, Justin",642708,434378,,foul,,,,,11,Amed Rosario strikes out on a foul tip.,R,R,R,NYM,CLE,S,,,2,2,2023,-0.71,1.68,-0.78,3.65,,,,1,6,Top,,,,,682626,,,2.330744972,-139.2670912,-6.877413488,-9.745041328,33.79537583,-8.963231144,3.13,1.5,226,76.6,36,95.1,2425,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.39,,,,,,,,39,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,204,0,0
SL,5/21/2023,90.6,-1.12,6.9,"Verlander, Justin",642708,434378,,ball,,,,,14,Amed Rosario strikes out on a foul tip.,R,R,R,NYM,CLE,B,,,1,2,2023,0.25,0.75,0.57,0.84,,,,1,6,Top,,,,,682626,,,3.686873355,-131.5610796,-10.7415398,2.11310059,28.13964423,-21.32994703,3.41,1.68,,,,90.2,2546,6.2,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.29,,,,,,,,39,4,Slider,0,1,1,0,1,0,1,0,Standard,Standard,157,0,0.028
CU,5/21/2023,80.3,-1.38,6.74,"Verlander, Justin",642708,434378,,ball,,,,,14,Amed Rosario strikes out on a foul tip.,R,R,R,NYM,CLE,B,,,0,2,2023,0.4,-0.94,1.35,0.93,,,,1,6,Top,,,,,682626,,,5.292051502,-116.781552,-4.361274038,2.634423166,23.25868907,-40.10593807,3.38,1.65,,,,80.3,2927,6.4,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.08,,,,,,,,39,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,14,0,0.012
CU,5/21/2023,80.7,-1.37,6.83,"Verlander, Justin",642708,434378,,swinging_strike,,,,,14,Amed Rosario strikes out on a foul tip.,R,R,R,NYM,CLE,S,,,0,1,2023,0.34,-0.54,1.32,1.4,,,,1,6,Top,,,,,682626,,,5.3387799,-117.480858,-4.405702338,2.138126542,22.50614381,-36.49243617,3.13,1.5,,,,80.8,,6.3,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.17,,,,,,,,39,2,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,,0,-0.036
FF,5/21/2023,94,-1.16,7.05,"Verlander, Justin",642708,434378,,called_strike,,,,,9,Amed Rosario strikes out on a foul tip.,R,R,R,NYM,CLE,S,,,0,0,2023,-0.69,2,0.59,2,,,,1,6,Top,,,,,682626,,,6.008255901,-136.2308733,-11.64252485,-9.906553099,31.04383263,-4.843547761,3.32,1.63,,,,93.1,2499,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.42,,,,,,,,39,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,202,0,-0.026
FF,5/21/2023,92.3,-1.26,6.99,"Verlander, Justin",680757,434378,field_out,hit_into_play,,,,,5,Steven Kwan pops out to third baseman Brett Baty.,R,L,R,NYM,CLE,X,5,popup,2,0,2023,-0.68,1.79,-0.18,2.62,,,,0,6,Top,121.15,187.22,,,682626,,,4.206695441,-134.1151685,-9.107175488,-9.187680158,30.57985608,-8.788676053,3.18,1.46,36,83.4,79,91.5,2465,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.48,0.023,0.029,0,1,0,0,3,38,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,202,0.024,-0.34
FF,5/21/2023,91.9,-1.43,7.14,"Verlander, Justin",680757,434378,,ball,,,,,11,Steven Kwan pops out to third baseman Brett Baty.,R,L,R,NYM,CLE,B,,,1,0,2023,-0.78,1.69,-1.03,4.06,,,,0,6,Top,,,,,682626,,,2.673395636,-133.7731214,-5.556205019,-9.917989145,30.49985138,-10.87419815,3.29,1.57,,,,91.1,2453,5.9,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.61,,,,,,,,38,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,211,0,0.065
FF,5/21/2023,92.7,-1.28,7.15,"Verlander, Justin",680757,434378,,ball,,,,,11,Steven Kwan pops out to third baseman Brett Baty.,R,L,R,NYM,CLE,B,,,0,0,2023,-0.78,1.81,-0.92,3.38,,,,0,6,Top,,,,,682626,,,2.592693731,-134.8782607,-7.767549935,-10.03453943,29.37347886,-8.550418613,3.23,1.57,,,,92.3,2485,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.42,,,,,,,,38,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,206,0,0.036
FF,5/21/2023,94,-1.38,7.04,"Verlander, Justin",595956,434378,field_out,hit_into_play,,,,,4,Cam Gallagher pops out to first baseman Pete Alonso.,R,R,R,NYM,CLE,X,3,popup,1,2,2023,-0.71,1.63,-0.64,2.82,,,664702,2,5,Top,135.09,178.74,,,682626,,,3.469222164,-136.6123238,-8.751872994,-9.60294773,32.12382312,-10.06092181,3.39,1.63,33,65.8,79,93.3,2470,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.39,0.009,0.009,0,1,0,0,3,34,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,197,0.025,-0.175
FF,5/21/2023,93.5,-1.34,7.07,"Verlander, Justin",595956,434378,,swinging_strike,,,,,12,Cam Gallagher pops out to first baseman Pete Alonso.,R,R,R,NYM,CLE,S,,,1,1,2023,-0.46,1.63,0.8,3.92,,,664702,2,5,Top,,,,,682626,,,6.466519761,-135.9381279,-5.893328803,-7.154041209,31.75370821,-10.90301888,3.39,1.63,,,,92.6,2446,5.9,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.55,,,,,,,,34,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,200,0,-0.05
FF,5/21/2023,93.1,-1.43,7.09,"Verlander, Justin",595956,434378,,called_strike,,,,,9,Cam Gallagher pops out to first baseman Pete Alonso.,R,R,R,NYM,CLE,S,,,1,0,2023,-0.6,1.63,0.4,2.1,,,664702,2,5,Top,,,,,682626,,,5.949005973,-135.0756133,-10.47490075,-8.600176821,30.14815287,-10.13869867,3.46,1.71,,,,92.2,2428,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.53,,,,,,,,34,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,199,0,-0.042
FF,5/21/2023,93.1,-1.38,7.16,"Verlander, Justin",595956,434378,,ball,,,,,12,Cam Gallagher pops out to first baseman Pete Alonso.,R,R,R,NYM,CLE,B,,,0,0,2023,-0.5,1.62,0.98,3.58,,,664702,2,5,Top,,,,,682626,,,7.096445462,-135.2674086,-6.877283938,-7.740800969,30.83074014,-10.99835646,3.46,1.68,,,,92.1,2425,5.9,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.6,,,,,,,,34,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,197,0,0.025
SL,5/21/2023,88.6,-1.3,7.09,"Verlander, Justin",664702,434378,single,hit_into_play,,,,,9,Myles Straw singles on a ground ball to shortstop Francisco Lindor.,R,R,R,NYM,CLE,X,6,ground_ball,0,1,2023,-0.09,0.46,0.67,1.84,,,,2,5,Top,123.57,155.11,,,682626,,,4.973037051,-128.8168247,-7.668581007,-2.026421138,27.27865892,-25.6434179,3.28,1.52,6,86.5,-16,88.1,2449,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.43,0.111,0.108,0.9,1,1,0,2,33,2,Slider,0,1,1,0,1,0,1,0,Standard,Standard,189,-0.014,0.15
FF,5/21/2023,93.3,-1.21,7.09,"Verlander, Justin",664702,434378,,called_strike,,,,,1,Myles Straw singles on a ground ball to shortstop Francisco Lindor.,R,R,R,NYM,CLE,S,,,0,0,2023,-0.95,1.72,-0.69,3.19,,,,2,5,Top,,,,,682626,,,3.404570638,-135.5296531,-7.930331057,-12.45808197,33.43866646,-9.427278969,3.41,1.63,,,,92.3,2671,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.44,,,,,,,,33,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,202,0,-0.017
FF,5/21/2023,95.1,-1.01,7.09,"Verlander, Justin",686823,434378,field_out,hit_into_play,,,,,2,Will Brennan lines out to center fielder Brandon Nimmo.,R,L,R,NYM,CLE,X,8,line_drive,1,2,2023,-0.65,1.73,-0.26,3.34,,,,1,5,Top,98.1,56.56,,,682626,,,3.390880837,-138.229285,-7.952870653,-9.069974172,34.5170612,-8.385697739,3.34,1.54,359,99.8,20,94,2486,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.5,0.383,0.453,0,1,0,0,5,32,4,4-Seam Fastball,0,1,1,0,1,0,1,0,,Standard,204,0.017,-0.119
FF,5/21/2023,93.8,-1.1,7.05,"Verlander, Justin",686823,434378,,swinging_strike,,,,,12,Will Brennan lines out to center fielder Brandon Nimmo.,R,L,R,NYM,CLE,S,,,1,1,2023,-0.67,1.6,0.51,3.67,,,,1,5,Top,,,,,682626,,,5.623106067,-136.3348285,-6.427757569,-9.690472476,32.85971909,-11.07586981,3.34,1.54,,,,92.7,2460,5.9,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.6,,,,,,,,32,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,203,0,-0.043
FF,5/21/2023,92.9,-1.16,7.14,"Verlander, Justin",686823,434378,,called_strike,,,,,4,Will Brennan lines out to center fielder Brandon Nimmo.,R,L,R,NYM,CLE,S,,,1,0,2023,-0.87,1.71,-0.29,2.17,,,,1,5,Top,,,,,682626,,,4.093789538,-134.7242704,-10.49054908,-11.51067714,33.03825861,-9.215366124,3.43,1.57,,,,91.6,2431,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.52,,,,,,,,32,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,210,0,-0.032
FF,5/21/2023,92.7,-1.16,7.17,"Verlander, Justin",686823,434378,,ball,,,,,11,Will Brennan lines out to center fielder Brandon Nimmo.,R,L,R,NYM,CLE,B,,,0,0,2023,-0.88,1.64,-1.03,2.81,,,,1,5,Top,,,,,682626,,,2.245078114,-134.6183882,-8.787504235,-11.17577508,33.25829495,-10.48814273,3.43,1.63,,,,91.5,2444,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.53,,,,,,,,32,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,205,0,0.025
FF,5/21/2023,93.7,-1.09,7.12,"Verlander, Justin",672356,434378,field_out,hit_into_play,,,,,2,Gabriel Arias flies out to center fielder Brandon Nimmo.,R,R,R,NYM,CLE,X,8,fly_ball,0,0,2023,-0.95,1.66,0.14,3.03,,,,0,5,Top,128.73,63.86,,,682626,,,5.252743323,-136.1105893,-8.350720721,-12.99550061,33.30079764,-9.90995882,3.39,1.53,335,92.7,35,92.7,2529,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.46,0.063,0.11,0,1,0,0,3,31,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,202,0.023,-0.239
FF,5/21/2023,94.8,-1.19,7.01,"Verlander, Justin",665926,434378,field_out,hit_into_play,,,,,3,Andres Gimenez lines out to right fielder Mark Canha.,R,L,R,NYM,CLE,X,9,line_drive,2,2,2023,-0.63,1.66,0.39,2.7,,,,2,4,Top,184.44,82.6,,,682626,,,5.478516888,-137.7833241,-9.24039999,-9.192803002,30.65807072,-9.198986583,3.12,1.45,322,88,27,94.4,2482,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.39,0.066,0.067,0,1,0,0,3,26,5,4-Seam Fastball,0,1,1,0,1,0,1,0,,Standard,201,0.011,-0.09
SL,5/21/2023,88,-1.35,7.04,"Verlander, Justin",665926,434378,,foul,,,,,13,Andres Gimenez lines out to right fielder Mark Canha.,R,L,R,NYM,CLE,S,,,2,1,2023,0.15,0.53,-0.11,1.08,,,,2,4,Top,,,,,682626,,,2.668376247,-127.7893465,-9.314021628,1.0438898,27.80809059,-24.56530494,3.12,1.45,18,81.8,-3,87.1,2574,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.52,,,,,,,,26,4,Slider,0,1,1,0,1,0,1,0,Strategic,Standard,189,0,-0.031
SL,5/21/2023,88.7,-1.39,7.13,"Verlander, Justin",665926,434378,,swinging_strike,,,,,8,Andres Gimenez lines out to right fielder Mark Canha.,R,L,R,NYM,CLE,S,,,2,0,2023,0.16,0.87,-0.11,1.47,,,,2,4,Top,,,,,682626,,,2.764290786,-128.8898273,-9.513157618,1.251036637,26.87267793,-20.65787389,3.12,1.45,,,,87.9,2503,5.9,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.61,,,,,,,,26,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard,190,0,-0.023
CH,5/21/2023,84.8,-1.55,6.94,"Verlander, Justin",665926,434378,,ball,,,,,13,Andres Gimenez lines out to right fielder Mark Canha.,R,L,R,NYM,CLE,B,,,1,0,2023,-1.27,0.87,-0.33,0.9,,,,2,4,Top,,,,,682626,,,5.351932652,-123.0982983,-9.492638646,-13.92582625,23.47558242,-21.62694665,3.23,1.51,,,,84.5,1674,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.36,,,,,,,,26,2,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard,230,0,0.022
FF,5/21/2023,93.9,-1.21,6.99,"Verlander, Justin",665926,434378,,ball,,,,,13,Andres Gimenez lines out to right fielder Mark Canha.,R,L,R,NYM,CLE,B,,,0,0,2023,-1,1.78,-1.37,1.1,,,,2,4,Top,,,,,682626,,,1.781293346,-136.0859488,-13.28077668,-12.71677566,32.16271324,-7.204224292,3.23,1.54,,,,92.9,2524,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.38,,,,,,,,26,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,204,0,0.016
FF,5/21/2023,94.5,-1.06,7.04,"Verlander, Justin",647304,434378,strikeout,called_strike,,,,,9,Josh Naylor called out on strikes.,R,L,R,NYM,CLE,S,2,,3,2,2023,-0.78,1.78,0.36,1.69,,,,1,4,Top,,,,,682626,,,5.391641795,-137.0234137,-12.09337943,-11.0783375,31.27282682,-7.258836265,3.18,1.51,,,,93.8,2533,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.35,,,0,1,0,0,,25,6,4-Seam Fastball,0,1,1,0,1,0,1,0,,Standard,202,0.016,-0.207
FF,5/21/2023,95.1,-1,7.04,"Verlander, Justin",647304,434378,,ball,,,,,12,Josh Naylor called out on strikes.,R,L,R,NYM,CLE,B,,,2,2,2023,-0.6,1.64,1.33,3.2,,,,1,4,Top,,,,,682626,,,7.395684855,-138.0270787,-7.985566189,-9.393575678,32.86466127,-9.611098387,3.15,1.51,,,,94.3,2520,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.4,,,,,,,,25,5,4-Seam Fastball,0,1,1,0,1,0,1,0,,Standard,204,0,0.059
FF,5/21/2023,94.7,-1.29,7.02,"Verlander, Justin",647304,434378,,ball,,,,,14,Josh Naylor called out on strikes.,R,L,R,NYM,CLE,B,,,1,2,2023,-0.45,1.51,1.46,2.19,,,,1,4,Top,,,,,682626,,,8.128140562,-137.43019,-10.23493713,-7.502577571,29.14796963,-10.92267565,3.18,1.51,,,,94.2,2454,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.44,,,,,,,,25,4,4-Seam Fastball,0,1,1,0,1,0,1,0,,Standard,201,0,0.028
SL,5/21/2023,89.2,-1.34,6.98,"Verlander, Justin",647304,434378,,ball,,,,,14,Josh Naylor called out on strikes.,R,L,R,NYM,CLE,B,,,0,2,2023,0.06,0.63,0.64,0.45,,,,1,4,Top,,,,,682626,,,4.704894488,-129.4722586,-11.2650399,-0.273967343,26.29520553,-22.99818938,3.18,1.51,,,,88.7,2452,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.47,,,,,,,,25,3,Slider,0,1,1,0,1,0,1,0,,Standard,181,0,0.012
SL,5/21/2023,87.7,-1.45,7.09,"Verlander, Justin",647304,434378,,called_strike,,,,,8,Josh Naylor called out on strikes.,R,L,R,NYM,CLE,S,,,0,1,2023,-0.11,0.6,0.02,1.61,,,,1,4,Top,,,,,682626,,,3.78149931,-127.5671315,-8.345656594,-1.990853728,25.20242549,-24.14724572,3.18,1.54,,,,87.3,2394,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.51,,,,,,,,25,2,Slider,0,1,1,0,1,0,1,0,,Standard,189,0,-0.036
CU,5/21/2023,78.5,-1.58,7.09,"Verlander, Justin",647304,434378,,foul,,,,,9,Josh Naylor called out on strikes.,R,L,R,NYM,CLE,S,,,0,0,2023,0.33,-0.79,0.46,1.61,,,,1,4,Top,,,,,682626,,,3.76857329,-114.2360234,-3.530895924,2.171108755,21.45557915,-38.61692694,3.11,1.47,5,90.3,-17,78,2630,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.52,,,,,,,,25,1,Curveball,0,1,1,0,1,0,1,0,,Standard,43,0,-0.026
SL,5/21/2023,87.4,-1.39,7.12,"Verlander, Justin",608070,434378,field_out,hit_into_play,,,,,9,"Jose Ramirez grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,X,3,ground_ball,3,2,2023,-0.18,0.69,0.32,1.75,,,,0,4,Top,158.72,159.35,,,682626,,,4.446942955,-127.1187677,-8.183390323,-2.792985343,24.64207319,-23.25976145,3.3,1.54,48,90.8,1,86.9,2514,5.9,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.64,0.3,0.278,0,1,0,0,2,24,6,Slider,0,1,1,0,1,0,1,0,,Standard,190,0.023,-0.318
SL,5/21/2023,88.2,-1.38,7.06,"Verlander, Justin",608070,434378,,ball,,,,,14,"Jose Ramirez grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,B,,,2,2,2023,-0.05,0.95,0.44,1.25,,,,0,4,Top,,,,,682626,,,4.501294254,-128.1509692,-9.938351266,-1.422985161,25.68974055,-19.84616549,3.3,1.45,,,,87.8,2495,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.47,,,,,,,,24,5,Slider,0,1,1,0,1,0,1,0,,Standard,197,0,0.103
SL,5/21/2023,89.3,-1.42,7.02,"Verlander, Justin",608070,434378,,ball,,,,,13,"Jose Ramirez grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,B,,,1,2,2023,-0.09,0.96,-0.03,-0.11,,,,0,4,Top,,,,,682626,,,3.591471271,-129.3232531,-13.28136033,-1.881259272,31.49177883,-18.49120869,3.32,1.51,,,,87.8,2497,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.53,,,,,,,,24,4,Slider,0,1,1,0,1,0,1,0,,Standard,188,0,0.041
SL,5/21/2023,88.8,-1.35,7.08,"Verlander, Justin",608070,434378,,ball,,,,,14,"Jose Ramirez grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,B,,,0,2,2023,0.3,1.05,0.5,-0.25,,,,0,4,Top,,,,,682626,,,3.849248822,-128.5455321,-13.84103563,2.41273635,28.73432166,-17.70452486,3.29,1.48,,,,87.6,2494,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.49,,,,,,,,24,3,Slider,0,1,1,0,1,0,1,0,,Standard,202,0,0.022
FF,5/21/2023,93.3,-1.09,7.07,"Verlander, Justin",608070,434378,,called_strike,,,,,7,"Jose Ramirez grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,S,,,0,1,2023,-0.56,1.74,-0.32,1.81,,,,0,4,Top,,,,,682626,,,3.182737173,-135.3576828,-11.44321687,-7.627479465,32.60751264,-8.369302619,3.38,1.54,,,,92.4,2383,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.36,,,,,,,,24,2,4-Seam Fastball,0,1,1,0,1,0,1,0,,Standard,205,0,-0.049
FF,5/21/2023,92.4,-1.32,7.16,"Verlander, Justin",608070,434378,,called_strike,,,,,4,"Jose Ramirez grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,S,,,0,0,2023,-0.59,1.8,-0.78,2.61,,,,0,4,Top,,,,,682626,,,2.649369215,-134.2350224,-9.548670668,-7.709642902,32.02143927,-8.566633875,3.43,1.63,,,,91.4,2432,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.47,,,,,,,,24,1,4-Seam Fastball,0,1,1,0,1,0,1,0,,Standard,203,0,-0.038
FF,5/21/2023,93.6,-1.21,7.02,"Verlander, Justin",642708,434378,field_out,hit_into_play,,,,,11,"Amed Rosario grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,NYM,CLE,X,6,ground_ball,0,2,2023,-0.87,1.89,-1.07,3.45,,,,2,3,Top,118.12,150.86,,,682626,,,2.29660395,-135.9979527,-7.52009053,-11.31215517,33.68956199,-7.367061111,3.13,1.5,20,85.1,-8,92.6,2456,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.42,0.12,0.108,0,1,0,0,2,18,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,199,0.01,-0.065
FF,5/21/2023,93.8,-1.14,7.06,"Verlander, Justin",642708,434378,,foul_tip,,,,,11,"Amed Rosario grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,NYM,CLE,S,,,0,1,2023,-0.74,1.83,-0.95,3.05,,,,2,3,Top,,,,,682626,,,2.123029093,-136.3079716,-8.541452158,-9.685751439,33.63715338,-7.724371194,3.13,1.5,,,,92.7,2420,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.48,,,,,,,,18,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,199,0,-0.023
FF,5/21/2023,94.4,-1.19,7.07,"Verlander, Justin",642708,434378,,called_strike,,,,,2,"Amed Rosario grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,NYM,CLE,S,,,0,0,2023,-0.85,1.76,0.21,3.32,,,,2,3,Top,,,,,682626,,,5.519891818,-137.1128227,-7.855705344,-12.06343217,34.88528167,-8.404077648,3.26,1.6,,,,93.3,2381,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.43,,,,,,,,18,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,205,0,-0.017
CU,5/21/2023,79.3,-1.55,6.95,"Verlander, Justin",680757,434378,field_out,hit_into_play,,,,,6,"Steven Kwan grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,X,3,ground_ball,1,1,2023,0.55,-1.22,0.36,2.01,,,,1,3,Top,149.92,172.4,,,682626,,,3.1338808,-115.4140418,-1.641893679,4.168768705,24.44513048,-42.86693945,3.18,1.46,24,91.9,-4,78.5,2761,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.49,0.254,0.268,0,1,0,0,2,17,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,41,0.016,-0.162
FF,5/21/2023,94.7,-1.06,7.05,"Verlander, Justin",680757,434378,,ball,,,,,12,"Steven Kwan grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,B,,,0,1,2023,-0.55,1.79,0.73,3.93,,,,1,3,Top,,,,,682626,,,5.896119662,-137.6390094,-6.379693442,-8.380205142,33.56691498,-8.258044364,3.29,1.57,,,,94,2373,6.2,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.33,,,,,,,,17,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,199,0,0.019
FF,5/21/2023,94.6,-1.16,7.06,"Verlander, Justin",680757,434378,,called_strike,,,,,6,"Steven Kwan grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,CLE,S,,,0,0,2023,-0.8,1.71,0.32,2.62,,,,1,3,Top,,,,,682626,,,5.595311222,-137.3373753,-9.586617471,-11.43093378,32.9933324,-8.565870397,3.35,1.51,,,,93.7,2353,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.43,,,,,,,,17,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,204,0,-0.026
FF,5/21/2023,95,-1.23,6.96,"Verlander, Justin",595956,434378,strikeout,called_strike,,,,,6,Cam Gallagher called out on strikes.,R,R,R,NYM,CLE,S,2,,1,2,2023,-0.82,1.85,0.74,2.48,,,,0,3,Top,,,,,682626,,,6.951490521,-137.77084,-10.09509044,-12.02255021,32.67636449,-6.494815463,3.32,1.63,,,,94.2,2519,6.2,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.33,,,0,1,0,0,,16,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,202,0.021,-0.174
CU,5/21/2023,79.8,-1.37,6.91,"Verlander, Justin",595956,434378,,ball,,,,,13,Cam Gallagher called out on strikes.,R,R,R,NYM,CLE,B,,,0,2,2023,0.39,-0.63,-0.13,0.75,,,,0,3,Top,,,,,682626,,,2.002857385,-116.0916966,-5.576145751,3.094104166,22.7453283,-36.99962009,3.29,1.65,,,,79.3,2762,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.47,,,,,,,,16,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,42,0,0.022
FF,5/21/2023,94.3,-1.19,7.08,"Verlander, Justin",595956,434378,,swinging_strike,,,,,1,Cam Gallagher called out on strikes.,R,R,R,NYM,CLE,S,,,0,1,2023,-0.74,1.79,-0.31,3.07,,,,0,3,Top,,,,,682626,,,3.912708241,-137.0202173,-8.583361018,-10.2549949,33.24468559,-7.888771098,3.39,1.63,,,,93.3,2465,6,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.51,,,,,,,,16,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,202,0,-0.049
FF,5/21/2023,94.5,-1.28,7.04,"Verlander, Justin",595956,434378,,called_strike,,,,,4,Cam Gallagher called out on strikes.,R,R,R,NYM,CLE,S,,,0,0,2023,-0.6,1.76,-0.31,2.78,,,,0,3,Top,,,,,682626,,,3.840645082,-137.3438423,-9.250436359,-8.45132048,31.88088042,-8.068242351,3.49,1.68,,,,93.9,2390,6.1,718082,434378,682626,624413,643446,683146,596019,502054,607043,592192,54.41,,,,,,,,16,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,201,0,-0.038
